Units,Cost,Distance_KM,Division_Chocolate,Division_Other,Division_Sugar,Region_Atlantic,Region_Gulf,Region_Interior,Region_Pacific,Ship Mode_First Class,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Factory_Lot's O' Nuts,Factory_Secret Factory,Factory_Sugar Shack,Factory_The Other Factory,Factory_Wicked Choccy's
0.8189006544066737,0.5336218537958228,-8.904169946671031,0.0021784006161781,-0.05051753528470423,0.0035468997687203114,-0.36290770259198324,-0.5104078911544008,-0.3029194370293333,0.02656489629631982,0.31949033237843744,0.7481450044184796,-2.0373583708183296,8.233455271715519,-0.42304526205947524,0.006685044117566529,-0.03800461226923809,0.03306551508009708,-0.103258306642128
-1.4609460235499117,3.401751859767415,19.595686056026448,0.012300195090492218,-0.07388289411694517,0.009378291116479946,0.11619187297810385,0.6904455896020354,-2.8969077318189718,0.5732573253815768,-0.0966195915957971,0.9797788274960327,1.7012327687904,-4.35645121340668,0.23882554245966747,0.012137299596993334,-0.03261660039979226,0.06592897451517925,1.2145710229689104
0.719607173107315,-5.0146502881561785,0.9249139443047724,0.0021980715566636577,-0.050651807230679,0.009393664679388559,0.0005779172046445848,-0.26716696851798016,0.3015343205573987,-0.9884246124681113,0.6133283298751081,0.0029738918437917034,0.7426739297806215,8.56063246434112,0.670139026565075,0.004203338192126442,-0.03399674979170953,0.04357116108211067,-0.0984367045874242
2.021033805263407,7.652787673551778,14.409837476247754,0.006056955742575668,-0.09112195142100829,0.009393664679388559,0.40815174747533906,0.8192606559881076,-3.0777996304055084,0.04955746774091123,0.1989981169186712,0.9098579435392976,0.7000002135616382,-3.1586894877913063,-0.3696814543096075,0.003524022017197653,-0.03599250480041001,0.05659567189011043,-0.10675286714460397
0.95769283259989,-1.7968623747501704,11.859274758411884,0.0007511495326533787,-0.05542895055922681,0.0035315262058116985,0.09006537077734711,-1.0001417035839855,1.2796723338460025,0.07905534991476669,0.1577025365331302,0.6012360425887429,-1.261461984193778,8.411675489504193,-0.2469679305558521,0.011389245184857217,-0.032749500371303024,0.03347053217069065,-0.06908413596379978
0.979644953412168,-3.155890364112662,-1.0758738978342064,0.0058948975426403195,-0.041417754542833474,0.009393664679388559,0.04730995389500601,-0.6316648067540847,-0.6759318398700526,-0.15395781951640977,-0.32542976347065866,0.5454375871876104,-0.1680918830107382,1.9600202071459882,-0.7766531968632419,0.0074330985297026446,-0.03824606102358449,0.056561289102123866,-0.1823554551527427
0.2316853284708886,0.6947856690100508,0.9473673205297846,0.0019651128067776375,-0.05966739213405206,0.0035315262058116985,0.26029641628442646,-0.43320954370934456,-1.976168670480641,-0.19579067459057148,0.5179401316375641,0.6176971354098287,6.353599805326148,-5.99789704215403,0.09709311445271268,0.011389245184857217,-0.03812571892407696,0.03383221182500668,0.008311665180057168
1.166092004948687,0.9411029535251095,8.444625999144634,0.0021784006161781,-0.05051753528470423,0.0035468997687203114,-0.12841571416150274,-0.3562943614110873,-0.31437309371315697,0.046722119212029393,0.08652653325303103,0.9084650779063427,-0.7377668144161074,8.828447707619453,-0.42304526205947524,0.006685044117566529,-0.03633695828265845,0.03347769086479118,-0.09316788116942082
-0.24997344361051965,4.053966997146588,-1.254753673041624,0.0019651128067776375,-0.033116147331190886,0.003524822163662426,0.14827805941414224,-0.5282124289570281,-0.38040649261626,-0.04292670997537462,1.0742146425474945,-0.1966598151591229,0.5837995768261153,6.2399454665954535,0.5119155852643389,0.006685044117566529,-0.03711381334224548,0.03392463753660043,0.10360669850268067
0.7803808825258103,-1.3010513574569844,-7.639570994737613,0.0019651128067776375,-0.03029764827859039,0.003524822163662426,-0.006068756777786535,1.2083258111677087,-0.6439445360294723,0.0662380472651344,0.24662424000909186,0.8938261324902806,-1.1888546493547731,7.392702000206184,-0.5563660869450712,0.006685044117566529,-0.038493677495903184,0.03349948039645898,-0.08946278656012166
0.9411318798164385,-1.012725362054267,4.002774095444472,0.0058948975426403195,-0.05945466168475921,0.009378291116479946,-0.02649003835134699,-0.2969587095057996,-0.4955107789898624,0.0035050037463766706,0.4771990908616671,0.33490010904104284,-0.8123685534548069,2.9413878674827774,-0.24380655434073256,0.011389245184857217,-0.03768561267675808,0.05646493903383366,-0.10156785750356918
-0.7375277575792604,5.8508688632716375,11.918447493364244,0.0019651128067776375,-0.0649999000099432,0.0035315262058116985,-0.4761443805385255,-0.08572218676477397,-3.1392305157019997,0.09139768118109481,-1.226970192335,1.4294431564059091,2.017511946771468,-11.94193866437787,-0.0628442845295731,0.011389245184857217,-0.03343336853489386,0.035403956691455435,0.019793977489707085
0.8423931632760719,-6.970778682290128,-1.0544332534623588,0.03266764854749163,-0.042308117655828384,0.009393664679388559,-0.4909110221211595,-0.1929600087741597,-4.371863064164918,-0.5788942027482364,0.09627553349843998,0.7243756276850585,-4.0637143450475435,-9.304841338320497,-0.2633378612035491,0.00441899833920029,-0.04360213314803917,0.056562053700130795,-0.180045731788118
0.58029700568026,0.6465254094854822,-2.330257432583019,-0.003463232212118408,-0.035046933207764,0.009378291116479946,-0.08726970148894132,-0.22754886919589784,-0.4806640307471793,0.04965166676588621,0.2942658291502155,0.3176076820875852,-0.8040130733627354,8.059097815313466,-0.7290383400433547,0.006685044117566529,-0.03785924548186904,0.038918180491195886,-0.05483098773674384
-0.04753263305066735,-0.8204227133917792,-18.759836293357946,0.0021980715566636577,-0.05467723628878193,0.009393664679388559,-0.6728680421329665,0.05850768576858714,7.726581145032983,0.3780216814204406,1.1173395350776862,0.0038008623083753803,-0.5906215661604348,-11.019576062526777,-0.007520031658609663,0.004203338192126442,-0.047766423184968175,0.0399504178447887,-0.07445035331235142
0.6517244669793655,1.516883839056029,-0.8370224303263164,0.0019651128067776375,-0.03029764827859039,0.003524822163662426,1.0567765326487888,2.9352952561155834,-0.3295308850782229,0.0550390155121581,0.3897723883096938,0.814965983264699,-1.3908024048269438,6.135322443439651,-0.3593752725362328,0.006685044117566529,-0.03275677686018561,0.03308730461176488,-0.09955321203282884
2.3341640804896606,4.31829288348123,1.0656987251198107,-0.02420344157175429,-0.20298134485635716,0.0035315262058116985,-1.2413067389706234,-0.317506252415761,-0.5371774487438941,0.09010999374517664,-4.677782485493425,0.6382695110658687,-6.789961124659168,-13.250986239719802,0.42972016187718265,0.011389245184857217,-0.03436833979393679,0.029689590817064494,-0.0812177110828798
0.5029841539904789,-3.7564903947730612,-8.917957334921185,0.0058948975426403195,-0.05820859753267707,0.009378291116479946,-0.3474124227127852,-0.2857068077715557,-3.4215309435101404,-0.06323928890171072,0.6834055474897964,-0.17543213301215743,3.240650423321908,-5.261265711762982,-0.1633974912977326,0.006685044117566529,-0.03796226332463191,0.05648735822305846,-0.08903196656142472
0.79492282698252,1.8964744452781008,-12.42805261123129,0.0058948975426403195,-0.037109335306248735,0.009378291116479946,-2.446473352757718,1.7240106045655512,-0.7216147067996671,0.046640496789092434,-0.393367980684134,0.5385250710728,-0.743374350112447,6.977752609844606,0.46556608544639067,0.011389245184857217,-0.03501316158607127,0.05540376448770755,0.10387837952466672
-1.017460237810512,1.0105421636824234,5.728567463592953,0.0021980715566636577,-0.12211420534967889,0.009393664679388559,0.026830155472079377,-0.31926775246800326,0.8718230342006914,0.42748521713689475,0.06739620416118626,0.056469346279834846,-0.9522953215156675,5.636008667085329,-0.6820138505156864,0.004203338192126442,-0.034857912749128514,0.05685711008997344,0.15880658906951087
0.4471509481483819,-6.56446919081591,-0.46029326498897166,0.00478015677945068,-0.028673409107332383,0.009378291116479946,0.2504900098651287,-0.9938933034085389,-1.7852466941121268,0.03204033198431498,0.30742333048582887,0.42654029821320616,-0.7177479965482655,9.039841470198496,0.22745825749726606,0.009032919879575376,-0.03256758287760681,0.06529801582370537,0.20812285818250295
1.4600168709715688,-1.5081492328488006,-6.049413656805262,-0.004677195486242666,-0.0606902476546359,0.009378291116479946,0.08175313802699978,-0.09253415252335487,1.515266955149301,0.036214239886367385,0.24645550594094226,0.2741011458245967,-0.4690486246182545,6.754545697331864,-0.24215216283766125,0.011389245184857217,-0.04222361483545192,0.04808595066757655,-0.06928724193961076
1.196083930813447,-1.056047530051697,-1.385568169832819,0.0007511495326533787,-0.035046933207764,0.003524822163662426,0.010815307520126213,-0.2035233851390306,0.1140764547526588,0.05282641351598492,-0.08879525944739167,0.6900110414178537,-1.2166409350899614,6.4483431460893925,-0.382448203927318,0.006685044117566529,-0.038317001490422935,0.03352795462109992,-0.07819821177009995
0.5983857963688075,0.5061435311126179,-1.9903869836580856,0.0021784006161781,-0.054542964342807164,0.0035468997687203114,-0.09668318528587445,-0.4997592312422039,-1.7980113009926872,0.03448509655020735,-0.08617197230792972,1.1621569377859329,3.656187653548706,-6.675364129109367,-0.15326320503685692,0.006685044117566529,-0.03799543260961777,0.0330305118189126,-0.10980388858150374
0.7058664127558664,2.3239006115784138,7.7983204415167915,-0.004677195486242666,-0.0649999000099432,0.009378291116479946,0.0017036604731232251,-0.10751825513667361,17.95644901291154,0.07513756915819034,0.2935172331875185,0.18485771231427864,8.542503569852657,-0.6988747164408502,0.2387879602477721,0.011389245184857217,-0.03600499741261132,0.0470983494426846,-0.02643191104865445
1.1254516489220523,-1.3465813874562527,-1.907474885756953,0.0007511495326533787,-0.1454371526574425,0.009378291116479946,0.04066367204434791,0.17246756431575141,4.720754895632314,-0.11032104844404556,-0.4033439833816133,-4.845345441542734,-4.57537832231348,-9.616173815926158,-0.18064821229535546,0.011389245184857217,-0.03591681335450125,0.04210671218678883,-0.738694631264881
-1.9558077415156168,4.061821055851424,4.398544584283754,0.004634617343492679,-0.06115570777295653,0.0035315262058116985,-0.13255308415283798,-0.31130201715762745,-0.681869643870855,-0.16449437846060705,0.24483171410947885,0.46453312753008613,-0.8797715258848372,7.477711522993731,0.16210849640056407,0.011389245184857217,-0.03772566435188166,0.03852153391410049,0.15456024171906824
0.5983857963688075,0.5061435311126179,-1.9903869836580856,0.0021784006161781,-0.054542964342807164,0.0035468997687203114,-0.09668318528587445,-0.4997592312422039,-1.7980113009926872,0.03448509655020735,-0.08617197230792972,1.1621569377859329,3.656187653548706,-6.675364129109367,-0.15326320503685692,0.006685044117566529,-0.03799543260961777,0.0330305118189126,-0.10980388858150374
3.155229476663589,-9.16958652210235,-8.972382364680584,0.013996149310973458,-0.04027788417696339,0.009393664679388559,0.14831970394169014,0.9117416870293501,-0.7053720575896535,0.2996762861534546,0.27319893116456556,-0.10897052628578344,-1.027707990349369,11.588479398306193,-0.5935081384142159,0.0027787443463817016,-0.035041300150938835,0.05710766798285356,-0.11333847628901987
-0.0984425359361125,-2.264328217036649,-2.608839806622997,0.0019651128067776375,-0.05542895055922681,0.0035315262058116985,-0.21307619435749262,-0.4742103083608233,-0.32690588998204423,0.06080101915173874,0.5905956865794566,0.3052326585172139,-1.1069374286159672,6.736610953036229,-0.22161968088587405,0.011389245184857217,-0.037516423772832756,0.03405390691006468,-0.06462708794789503
-0.9032441449966429,0.8556672022906409,-7.782102989695172,0.007626416575559702,-0.13539871223348554,0.009393664679388559,-0.36577250198414196,0.20387820792339753,-0.8163244982997035,-0.8455738821463354,-0.34093177269053887,-0.30343835691535387,-5.868688694194744,-13.087569750421725,-0.12222439165478369,0.004203338192126442,-0.03574634392263361,0.0422321064596658,-0.5916433533862029
-5.327748821172845,-2.155890096312953,-15.710984705900579,0.0019651128067776375,-0.03733352827222102,0.0035315262058116985,0.40837871288452116,1.1842047222866954,-1.2332501093336257,0.0550390155121581,0.07821260567484567,0.6691070569038822,-1.0425723968957379,4.090724758797655,-0.13101226911976324,0.011389245184857217,-0.03438410596419501,0.03319833047757443,-0.12477465915213351
0.979644953412168,-3.155890364112662,-1.0758738978342064,0.0058948975426403195,-0.041417754542833474,0.009393664679388559,0.04730995389500601,-0.6316648067540847,-0.6759318398700526,-0.15395781951640977,-0.32542976347065866,0.5454375871876104,-0.1680918830107382,1.9600202071459882,-0.7766531968632419,0.0074330985297026446,-0.03824606102358449,0.056561289102123866,-0.1823554551527427
-0.2518036945797662,-2.13417348009138,6.259631517814602,0.0019651128067776375,-0.03704930497501666,0.009378291116479946,0.07318130647943434,3.6909199205315786,-0.08112361199379393,0.006110847027155711,0.25699939295519997,0.4487915102823891,-0.6439308809710137,7.29306464034173,-0.21589183078288166,0.011389245184857217,-0.03395198772454068,0.06534523694084138,-0.08034871075382147
-4.232118253760763,27.95436676762984,13.481274919080269,-0.0057424483612170335,-0.15805566314918895,0.009378291116479946,0.12565162175705788,-0.10654039830503823,8.691373540439894,1.2554050586957748,-1.9629922352325493,0.38429542173443676,0.044397824152549836,-4.227008371995534,-0.365736961047373,0.011389245184857217,-0.032897501310807355,0.06675448688204351,-0.2991820029367974
2.7108669174596574,8.306304942198302,-0.9799993328102096,0.02712631957441298,-0.050651807230679,0.0035468997687203114,-0.1504966315874349,-0.5859568705405234,-0.6699023876469469,0.3301321310573607,1.1315134390528174,0.3042108693387415,-1.0110954309269065,8.18677341118669,0.21357517246876961,0.004203338192126442,-0.038394949289858996,0.03306551508009708,-0.09832061972362212
1.5170819728330605,2.8056935412524315,5.545088112558694,-0.003249944402717946,-0.12943654153150086,0.009393664679388559,-0.3537519881739607,-0.008059261661774519,-0.6393655155477495,-0.010470211486694431,0.6264758550980454,0.0037923734665623525,-0.82192376607957,8.680125047562315,0.8199438020503031,0.006685044117566529,-0.037325407354926676,0.056585798232726164,0.1925824414548012
0.30670666161163485,-2.507958051142934,-18.521054399353886,0.0010120125689836907,-0.19450356730606616,0.0035468997687203114,-1.1086234308668925,-0.45712531145136315,-0.7937694416477824,-0.06185266148026054,-3.3188362826433595,0.802080468555773,-6.279589775435149,-14.899053053011835,-0.1050286332338022,0.004203338192126442,-0.03670655007074862,0.027530957919801306,-0.07298580510651523
